# gamma != 1 F2(D/N) calculation from CJ15 (with WBA)


     X        Q2         W2       THEORY        error         DATA           ERROR        chi^2     _w    ITYPE
.3317E+00    10.000  0.210E+02   0.98873E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.3441E+00    10.000  0.199E+02   0.98835E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.3565E+00    10.000  0.189E+02   0.98841E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.3689E+00    10.000  0.180E+02   0.98822E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.3812E+00    10.000  0.171E+02   0.98777E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.3936E+00    10.000  0.163E+02   0.98771E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.4060E+00    10.000  0.155E+02   0.98800E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.4184E+00    10.000  0.148E+02   0.98767E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.4308E+00    10.000  0.141E+02   0.98752E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.4431E+00    10.000  0.134E+02   0.98794E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.4555E+00    10.000  0.128E+02   0.98792E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.4679E+00    10.000  0.123E+02   0.98796E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.4803E+00    10.000  0.117E+02   0.98860E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.4926E+00    10.000  0.112E+02   0.98875E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.5050E+00    10.000  0.107E+02   0.98918E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.5174E+00    10.000  0.102E+02   0.99015E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.5298E+00    10.000  0.976E+01   0.99055E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.5421E+00    10.000  0.933E+01   0.99147E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.5545E+00    10.000  0.892E+01   0.99255E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.80         test_SK   
.5669E+00    10.000  0.852E+01   0.99364E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.80         test_SK   
.5793E+00    10.000  0.815E+01   0.99537E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.80         test_SK   
.5916E+00    10.000  0.778E+01   0.99690E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.80         test_SK   
.6040E+00    10.000  0.744E+01   0.99894E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.81         test_SK   
.6164E+00    10.000  0.711E+01   0.10013E+01   0.00000E+00   0.10000E+00    0.10000E+01    0.81         test_SK   
.6288E+00    10.000  0.679E+01   0.10039E+01   0.00000E+00   0.10000E+00    0.10000E+01    0.82         test_SK   
.6411E+00    10.000  0.648E+01   0.10073E+01   0.00000E+00   0.10000E+00    0.10000E+01    0.82         test_SK   
.6535E+00    10.000  0.618E+01   0.10107E+01   0.00000E+00   0.10000E+00    0.10000E+01    0.83         test_SK   
.6659E+00    10.000  0.590E+01   0.10153E+01   0.00000E+00   0.10000E+00    0.10000E+01    0.84         test_SK   
.6783E+00    10.000  0.563E+01   0.10201E+01   0.00000E+00   0.10000E+00    0.10000E+01    0.85         test_SK   
.6906E+00    10.000  0.536E+01   0.10262E+01   0.00000E+00   0.10000E+00    0.10000E+01    0.86         test_SK   
